File Name,e_magic,e_cblp,e_cp,e_crlc,e_cparhdr,e_minalloc,e_maxalloc,e_ss,e_sp,e_csum,e_csum,e_ip,e_cs,e_lfarlc,e_ovno,e_oemid,e_oeminfo,e_lfanew,Machine,NumberOfSections,TimeDateStamp,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,SizeOfImage,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SubsystemImageDirectoryEntryExport,ImageDirectoryEntryImport,ImageDirectoryEntryResource,ImageDirectoryEntryException,ImageDirectoryEntrySecurity,ImageDirectoryEntrySecurity,DirectoryEntryImport,DirectoryEntryImport,DirectoryEntryImportSize,DirectoryEntryExport,ImageDirectoryEntryExport
/home/tienloc/lab6/DikeDataset/files/malware/22d1fdd2bbac780c9d7059f01a12614b16609ddc98262f86b48984c680eccd3a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,9,1335093636,0,0,224,270,267,2,50,113152,15872,0,109808,4096,4194304,4096,512,4,0,0,0,4,0,1024,186396,155648,2,0,1048576,4096,1048576,4096,0,16,,114796,143360,0,130048,130048,114796,114796,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/293c5614384d8bf89c1eb8effe752a47fcc2b86292b67673fb0304307e09ef0a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333755659,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,209039,225280,2,320,1048576,4096,1048576,4096,0,16,,176604,204800,0,0,0,176604,176604,160,179200,106
/home/tienloc/lab6/DikeDataset/files/malware/1f835c8c3453a953d7b06ca3d5909a01a479ddd57901c851ae7ba4234a76f3ff.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1344608860,0,0,224,271,267,6,0,36864,397312,0,5744,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,56860,434176,0,0,0,56860,56860,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2c1359ce63f7b747ddfc79e869ade59cee4a5d24cd224ac41d0de51f114d6c0d.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1343210481,0,0,224,271,267,6,0,12288,389120,0,5560,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,40540,307200,0,0,0,40540,40540,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1e20c9446c5047f8334a48003fbed1f0f0f81328c02f26bb557156962fd551ca.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1336033167,0,0,224,271,267,7,0,32768,405504,376832,6708,4096,4259840,4096,4096,4,0,0,0,4,0,4096,491733,819200,2,0,1048576,4096,1048576,4096,0,16,,41108,798720,0,0,0,41108,41108,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/02785de4895b877afdf5baea3cca3a3e30bd6b4c7998d8facc4b7cb12153fefa.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1331754463,0,0,224,271,267,7,0,94208,237306,499712,92382,4096,4194304,4096,4096,4,0,0,0,4,0,4096,356702,847872,2,0,1048576,4096,1048576,4096,0,16,,98348,802816,0,0,0,98348,98348,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/02d6ce57d0a26f24518763187e7f21dbf855a8d8a389b3b93e01e85f12e88502.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,608,332,6,1213803723,0,0,224,258,267,9,0,60928,371712,0,427582,1536,65536,512,512,6,1,6,1,5,1,1536,447691,434176,1,0,262144,4096,1048576,4096,0,16,,427600,428544,0,0,0,427600,427600,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1e779ab26512d6cfc42d803a0a2894ad9107c2b976ed5f899d7442254dbaa47a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,240,332,4,1344755412,0,0,224,271,267,6,0,45056,409600,0,5952,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,65148,442368,0,0,0,65148,65148,100,66800,75
/home/tienloc/lab6/DikeDataset/files/malware/33f8938a4cbea9e731969faa857885ac8af51823d2d086c16587a556bfa1edaa.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,616,332,6,1206677752,0,0,224,258,267,9,0,61952,371712,0,428606,1536,65536,512,512,6,1,6,1,5,1,1536,450161,435200,1,0,262144,4096,1048576,4096,0,16,,428624,429568,0,0,0,428624,428624,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/017846a206ca24bfef6532753df95e607e5f54e13a45a3f4dc7573f40e11aaf6.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,5,1332008711,0,0,224,270,267,2,50,4096,278016,0,4976,4096,4194304,4096,512,4,0,0,0,4,0,1024,292154,294912,2,0,1048576,4096,1048576,4096,0,16,,274708,286720,0,283136,283136,274708,274708,160,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2ea261f7442171692ab091e47f4ce0e3467574809bb3a03a4981ae473501730a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,5,1335808610,0,0,224,271,267,7,0,28672,409600,4096,6533,4096,4259840,4096,4096,4,0,0,0,4,0,4096,494544,819200,2,0,1048576,4096,1048576,4096,0,16,,36764,798720,0,0,0,36764,36764,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0db4eb9bd85f7037e5949622f3bd73d2d62b21212b790c4116264f9ea92176e0.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,6,1334415003,0,0,224,270,267,2,50,284672,26624,0,282192,4096,4194304,4096,512,4,0,0,0,4,0,1024,359225,323584,2,0,1048576,4096,1048576,4096,0,16,,286940,311296,0,312320,312320,286940,286940,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/22d9b2bee47362500ad6aa38f2a523e9d35edecb0d5ecb8fe801331a4c3a7633.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1342552538,0,0,224,271,267,6,0,12288,393216,0,6260,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,827392,2,0,1048576,4096,1048576,4096,0,16,,52588,491520,0,0,0,52588,52588,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/284ef46c9e6c9ce1104ba72667412df7b01cff55d8fac9935b9fe0944ab9f324.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1334652129,0,0,224,271,267,7,0,20480,393216,16384,5299,4096,4259840,4096,4096,4,0,0,0,4,0,4096,420643,991232,2,0,1048576,4096,1048576,4096,0,16,,228412,823296,0,0,0,228412,228412,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0ee7de58292cee9e9660922d5ae1f5aff9a476bd74be17897931947d8065b167.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,7,1337966391,0,0,224,270,267,2,50,15360,111104,0,6000,4096,4194304,4096,512,4,0,0,0,4,0,1024,145691,147456,2,0,1048576,4096,1048576,4096,0,16,,120120,135168,0,126976,126976,120120,120120,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/282ca5a3fc6bd884e004b0a9b8c1b54a7ef95ada22a60f93751309b4108ac04c.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1344608860,0,0,224,271,267,6,0,36864,397312,0,5744,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,56860,434176,0,0,0,56860,56860,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1ac584fb9c6d05e5f204eaff06a22f15b773ce81a3d517a9d4f165311c1b9615.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1332493366,0,0,224,271,267,7,0,94208,294382,405504,76383,4096,4259840,4096,4096,4,0,0,0,4,0,4096,426142,815104,2,0,1048576,4096,1048576,4096,0,16,,102236,757760,0,0,0,102236,102236,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/32b04c80483becf58c9497fe0743c833086f5163d618580e75d0f80dd8d468b2.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,8,1334828889,0,0,224,270,267,2,50,112128,15872,0,109696,4096,4194304,4096,512,4,0,0,0,4,0,1024,163150,151552,2,0,1048576,4096,1048576,4096,0,16,,114872,139264,0,129024,129024,114872,114872,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/127d0ea2270cfe31dd36c5cf1e2e090c020d8a0cdda69b6177cad5573cba5208.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,5,1332867628,0,0,224,270,267,2,50,2048,91648,0,4640,4096,4194304,4096,512,4,0,0,0,4,0,1024,109225,110592,2,0,1048576,4096,1048576,4096,0,16,,98592,102400,0,94720,94720,98592,98592,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/04a44c06f0aa705dd923bc752f5eeaa941405707ec0cf8ee996f0a07dbd14385.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1335379208,0,0,224,271,267,7,0,28672,442368,262144,6976,4096,4259840,4096,4096,4,0,0,0,4,0,4096,516576,991232,2,0,1048576,4096,1048576,4096,0,16,,36828,819200,0,0,0,36828,36828,140,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0c839f901dc853454efd77f4a3b664c5526cc260f0911a58493b939768d1f5ce.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,6,1307674046,0,0,224,258,267,10,0,77312,91648,0,4096,4096,4194304,4096,512,5,1,0,0,5,1,1024,234540,245760,2,0,1048576,4096,1048576,4096,0,16,,92076,161408,0,0,0,92076,92076,60,81296,88
/home/tienloc/lab6/DikeDataset/files/malware/306f1337befdaab2b4ab2df5838c52c13e2a264ab0d53529e2373949bef6db0b.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,5,1306719986,0,0,224,258,267,10,0,197632,0,0,177592,4096,4194304,4096,512,5,1,0,0,5,1,1024,228910,241664,2,0,1048576,4096,1048576,4096,0,16,,223232,233472,0,0,0,223232,223232,100,228576,136
/home/tienloc/lab6/DikeDataset/files/malware/1e8331a7a299a4feec06cbc21633687e45e8ffaded9e00a64feed7c256d9b9c9.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1336070656,0,0,224,271,267,7,0,32768,434176,405504,6980,4096,4259840,4096,4096,4,0,0,0,4,0,4096,489499,819200,2,0,1048576,4096,1048576,4096,0,16,,41172,798720,0,0,0,41172,41172,140,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1384ece2fba8d9e49634146e069309a399d973cf3c02ef2075bac5c76b552f41.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1334572662,0,0,224,271,267,7,0,20480,393216,16384,5335,4096,4259840,4096,4096,4,0,0,0,4,0,4096,476180,991232,2,0,1048576,4096,1048576,4096,0,16,,228412,823296,0,0,0,228412,228412,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/3770c78ee489061eac1dfa2bc505c76bdfd60f2e74676beca3ad8144dfd35242.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1343676558,0,0,224,271,267,6,0,12288,376832,0,5528,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,324068,385024,0,0,0,324068,324068,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0fb730884155df9c8701e924387e41d61c02ed7fce27888eb8f39251ee2b0bf5.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,9,1335134435,0,0,224,270,267,2,50,113152,15872,0,109808,4096,4194304,4096,512,4,0,0,0,4,0,1024,184108,155648,2,0,1048576,4096,1048576,4096,0,16,,114796,143360,0,130048,130048,114796,114796,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/01a795638fe5829264455b8efe4c1dbb52d74b8fadf17c9af965c0f302be627c.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1343935512,0,0,224,271,267,6,0,36864,380928,0,5616,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,397324,417792,0,0,0,397324,397324,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/16de3cebb5572735cbbfb9753c74afac03d454d9fd0b783a1c01533934678165.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,5,1335725530,0,0,224,271,267,7,0,28672,409600,4096,6539,4096,4259840,4096,4096,4,0,0,0,4,0,4096,457506,819200,2,0,1048576,4096,1048576,4096,0,16,,36772,798720,0,0,0,36772,36772,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/01a0bea806384827759ae032031516bfe843285cac39800bdd1845e36cb5f003.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1333570409,0,0,224,271,267,7,0,20480,390466,430080,5873,4096,4259840,4096,4096,4,0,0,0,4,0,4096,437261,856064,2,0,1048576,4096,1048576,4096,0,16,,281420,823296,0,0,0,281420,281420,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0052317ce618bb02354ea957e501e13046355bd38b23b382b5a0a5bb6e546b54.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,6,1334341509,0,0,224,270,267,2,50,284672,26624,0,282192,4096,4194304,4096,512,4,0,0,0,4,0,1024,319927,323584,2,0,1048576,4096,1048576,4096,0,16,,286940,311296,0,312320,312320,286940,286940,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2f32aac6a779907f9eed4dc17ade072f5123fce48eeb247d05e1e2e2218bec63.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,200,332,3,1303612651,0,0,224,258,267,10,0,105984,0,0,55440,4096,4194304,4096,512,5,1,0,0,5,1,1024,212759,249856,2,0,1048576,4096,1048576,4096,0,16,,190383,196046,0,0,0,190383,190383,100,190239,93
/home/tienloc/lab6/DikeDataset/files/malware/2a44946b461e2435e77add694c1e4f625e6c8cec561813cf3d5cb4e1899a9411.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,608,332,6,1209741008,0,0,224,258,267,9,0,60928,371200,0,427070,1536,65536,512,512,6,1,6,1,5,1,1536,481818,433664,1,0,262144,4096,1048576,4096,0,16,,427088,428032,0,0,0,427088,427088,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/104376748480c03b98ba424dc9787377f1580eb830c04fbe0ece1a5fe5558167.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1332576541,0,0,224,271,267,7,0,94208,307678,491520,76217,4096,4259840,4096,4096,4,0,0,0,4,0,4096,420706,913408,2,0,1048576,4096,1048576,4096,0,16,,102156,811008,0,0,0,102156,102156,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1482235cd878bd4f9bc27acbf3fa29e6c19800dc3752c73072a3d1a1b10e0ac7.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1341586878,0,0,224,258,267,10,0,49152,97280,0,30406,4096,4194304,4096,512,5,1,0,0,5,1,1024,94463,159744,2,33088,1048576,4096,1048576,4096,0,16,,155648,53248,0,0,0,155648,155648,3584,0,0
/home/tienloc/lab6/DikeDataset/files/malware/04eef241e8c50ceb49245f3e906c1289ea9edd8d554471ec89d9d4e62b6bba64.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1299794633,0,0,224,258,267,10,0,163328,10240,0,146062,4096,4194304,4096,512,5,1,0,0,5,1,1024,187583,184320,2,0,1048576,4096,1048576,4096,0,16,,173094,176128,0,0,0,173094,173094,60,176992,91
/home/tienloc/lab6/DikeDataset/files/malware/2be787d26e9417ef0b51bdb7791f258d7744820c5fd7d00736250c5108641a63.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,6,1334665449,0,0,224,270,267,2,50,112128,20992,0,110752,4096,4194304,4096,512,4,0,0,0,4,0,1024,167234,147456,2,0,1048576,4096,1048576,4096,0,16,,114872,135168,0,134144,134144,114872,114872,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/37252c8b41f61d36371604bcb6da0d55145851e174af4e5bad942559d19527f6.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333760698,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,272703,225280,2,320,1048576,4096,1048576,4096,0,16,,176412,204800,0,0,0,176412,176412,160,179008,106
/home/tienloc/lab6/DikeDataset/files/malware/20a96eb097fab35824fb2e62e72c46be291d97bffbef47cf19a63f29f699b24a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,248,332,5,1213376034,0,0,224,8450,267,8,0,176128,290816,0,57568,4096,268435456,4096,4096,4,0,0,0,4,0,4096,495392,483328,2,0,1048576,4096,1048576,4096,0,16,,368044,430080,0,0,0,368044,368044,120,371488,1160
/home/tienloc/lab6/DikeDataset/files/malware/2965316448584fc1daf50ca22fe6bd4d06bed91f739a970861c71b824638b8a9.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,8,1307416958,0,0,224,258,267,12,2,76800,0,0,26288,4096,4194304,4096,512,5,1,0,0,5,1,1024,242060,307200,2,0,1048576,4096,1048576,4096,0,16,,111472,180224,0,0,0,111472,111472,120,86016,1500
/home/tienloc/lab6/DikeDataset/files/malware/18bec590427ae5f2292ff0d34c2daf0aa1f004f49311f01ccfe91c27e3fd2674.exe,23117,80,3,0,0,15,65535,0,0,0,0,0,0,64,26,0,0,124,332,4,0,0,0,224,271,267,11,0,5632,370176,0,5368,4096,4194304,4096,512,4,0,0,0,4,0,1024,0,888832,2,0,1048576,4096,1048576,4096,0,16,,12464,520192,516096,0,0,12464,12464,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0b2ad06fcebd0d18fd724e0e43e70275e8175fd5d27c5b6931c6ad583f1b71c3.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1334914772,0,0,224,271,267,7,0,20480,409600,233472,5536,4096,4259840,4096,4096,4,0,0,0,4,0,4096,437490,987136,2,0,1048576,4096,1048576,4096,0,16,,28436,819200,0,0,0,28436,28436,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1dddf4dc9077931adb5fb379f30a7188bc1def5fc3abd7bc3e5feb5caf79334a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,6,1303630922,0,0,224,258,267,10,0,131584,36352,0,4096,4096,4194304,4096,512,5,1,0,0,5,1,1024,197521,192512,2,0,1048576,4096,1048576,4096,0,16,,149549,164032,0,0,0,149549,149549,60,135168,88
/home/tienloc/lab6/DikeDataset/files/malware/0c6f07c8e0e4110761b160951442e57daa1ec4b0a2bacdeac445d31616f1fd1b.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1343811892,0,0,224,258,267,10,0,39424,97280,0,20799,4096,4194304,4096,512,5,1,0,0,5,1,1024,96237,159744,2,33088,1048576,4096,1048576,4096,0,16,,147456,45056,0,0,0,147456,147456,10752,0,0
/home/tienloc/lab6/DikeDataset/files/malware/160684a7223267c27de0cb540772c5cd7b21751ac66ba15943212d65a8ddf3b9.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,4,1343718681,0,0,224,271,267,6,0,12288,376832,0,5592,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,324076,385024,0,0,0,324076,324076,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/16f64c67af93be3ab8824b5cbbef0b92039586fe6be0ba2b9903d665c73204a0.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,4,1334121635,0,0,224,270,267,2,50,112128,26624,0,111456,4096,4194304,4096,512,4,0,0,0,4,0,1024,195610,147456,2,0,1048576,4096,1048576,4096,0,16,,119064,135168,0,0,0,119064,119064,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/369398deff9e11a852c3fd414b6288c380b554ccfee1aa16f8e23c8db8f760b4.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,1,0,0,0,224,258,267,10,0,657408,0,0,199818,4096,4194304,4096,512,5,1,0,0,5,1,512,0,661504,2,33088,1048576,4096,1048576,4096,0,16,,4116,0,0,0,0,4116,4116,40,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2b7252cfd35fee0e86004af2749cd115e6ff27353deb6c2624421b2e835e7119.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1343891857,0,0,224,271,267,6,0,36864,389120,0,5664,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,397308,417792,0,0,0,397308,397308,80,0,0
/home/tienloc/lab6/DikeDataset/files/malware/27777b3309181e3e953ab2301f77472eefeec411b7f7247d256612bb810249f1.exe,23117,80,3,0,0,15,65535,0,0,0,0,0,0,64,26,0,0,124,332,4,0,0,0,224,271,267,12,0,5632,367104,0,5488,4096,4194304,4096,512,4,0,0,0,4,0,1024,0,888832,2,0,1048576,4096,1048576,4096,0,16,,12464,524288,520192,0,0,12464,12464,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/19625a9f5c46c3be1f3dc2d48f7993c37af3b300fd05457e37ba8ebd4fa388d4.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,224,332,4,1341834331,0,0,224,271,267,6,0,12288,401408,0,6323,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,782336,2,0,1048576,4096,1048576,4096,0,16,,32444,425984,0,0,0,32444,32444,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0a442894505a793b2e3f9a4755da4aeafdf70a765ccdbfc3d1fad9934980d9e5.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1341301058,0,0,224,271,267,6,0,16384,389120,0,6504,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,782336,2,0,1048576,4096,1048576,4096,0,16,,289540,770048,0,0,0,289540,289540,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/0442f63c10381e36f34c2f7f5fc0d5edb98a71fb64c461cd47e2c0e5fc3ec894.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,7,1338264024,0,0,224,270,267,2,50,14848,108544,0,5872,4096,4194304,4096,512,4,0,0,0,4,0,1024,158696,143360,2,0,1048576,4096,1048576,4096,0,16,,120948,135168,0,123904,123904,120948,120948,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/363e4afdbc8571b56b622c8f5e839e3fdea139e38e4b785c9cf9db3a37990466.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,232,332,4,1332576541,0,0,224,271,267,7,0,94208,307678,491520,76217,4096,4259840,4096,4096,4,0,0,0,4,0,4096,448781,913408,2,0,1048576,4096,1048576,4096,0,16,,102156,811008,0,0,0,102156,102156,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/1262317231a774adfc312f31a050afbd77445199a0f9561aa4d999df9709cfc2.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,216,332,4,1333528845,0,0,224,271,267,7,0,20480,402754,417792,6103,4096,4259840,4096,4096,4,0,0,0,4,0,4096,466679,856064,2,0,1048576,4096,1048576,4096,0,16,,126804,823296,0,0,0,126804,126804,160,0,0
/home/tienloc/lab6/DikeDataset/files/malware/098533ef507f9425940b8254badb57b369547b487a97776db62a6d4c447db89b.exe,23117,80,2,0,0,15,65535,0,0,0,0,0,0,64,26,0,0,124,332,4,1326871294,0,0,224,271,267,10,0,5632,387584,0,5180,4096,4194304,4096,512,4,0,0,0,4,0,1024,0,823296,2,0,1048576,4096,1048576,4096,0,16,,12464,438272,0,0,0,12464,12464,120,0,0
/home/tienloc/lab6/DikeDataset/files/malware/2d92b6d38821c49c137967de74020033aabe6d413cb2e07a5183f654437c7bbc.exe,23117,80,2,0,4,15,65535,0,0,0,0,0,0,64,26,0,0,124,332,4,1305462840,0,0,224,271,267,10,0,9216,357376,0,7568,4096,4194304,4096,512,4,0,0,0,4,0,1024,0,823296,2,0,1048576,4096,1048576,4096,0,16,,16556,466944,0,0,0,16556,16556,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/091122e8b0b71c3041ba355ff0847142b70be8d545c335a2aaa63e93285b378a.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,264,332,5,1333985043,0,0,224,8450,267,8,0,143360,61440,0,77738,4096,1677721600,4096,4096,4,0,0,0,4,0,4096,239044,225280,2,320,1048576,4096,1048576,4096,0,16,,176556,204800,0,0,0,176556,176556,160,179152,106
/home/tienloc/lab6/DikeDataset/files/malware/08e39afc1735455e8dd695f58f7409152831adc0225d072ee2af7b0dc49175ef.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,128,332,4,1334041276,0,0,224,270,267,2,50,115200,30208,0,113744,4096,4194304,4096,512,4,0,0,0,4,0,1024,154845,155648,2,0,1048576,4096,1048576,4096,0,16,,123160,143360,0,146432,146432,123160,123160,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/01c523806af6f32b6e6b4ca59349d3e2d6f0c217719cb051e9c0b58d0af1fbec.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,64,332,4,1319571264,0,0,224,271,267,10,0,5632,16896,0,789500,786432,4259840,4096,512,4,0,0,0,4,0,786432,453642,819200,2,0,1048576,4096,1048576,4096,0,16,,794796,802816,0,0,0,794796,794796,100,0,0
/home/tienloc/lab6/DikeDataset/files/malware/32e030e97d20f5be43ab2df02bdc910fa797c8d8c073feb0a764f960e91b1ff0.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,608,332,6,1213897038,0,0,224,258,267,9,0,60928,371200,0,427070,1536,65536,512,512,6,1,6,1,5,1,1536,457103,433664,1,0,262144,4096,1048576,4096,0,16,,427088,428032,0,0,0,427088,427088,60,0,0
/home/tienloc/lab6/DikeDataset/files/malware/07da5b12c6d1f422fa3c3bdbd4e4dcad23e7ed29ac0bc7062513fe08f21c9c2d.exe,23117,144,3,0,4,0,65535,0,184,0,0,0,0,64,0,0,0,208,332,4,1343473788,0,0,224,271,267,6,0,12288,389120,0,5528,4096,4194304,4096,4096,4,0,0,0,4,0,4096,0,823296,2,0,1048576,4096,1048576,4096,0,16,,25540,303104,0,0,0,25540,25540,60,0,0
